#FOR THE FULL HISTORICAL DATA VISIT : https://ork.ad
time,open,high,low,close,volume
2025-10-02T22:00:00Z,24925.319,24926.809,24908.689,24908.939,3750.0
2025-10-02T22:30:00Z,24908.939,24924.439,24892.559,24923.439,4683.0
2025-10-02T23:00:00Z,24923.439,24937.059,24916.559,24936.309,2738.0
2025-10-02T23:30:00Z,24936.309,24944.439,24934.059,24943.439,2515.0
2025-10-03T00:00:00Z,24943.439,24956.06,24935.059,24952.56,5686.0
2025-10-03T00:30:00Z,24952.56,24976.56,24950.31,24965.94,4713.0
2025-10-03T01:00:00Z,24965.94,24968.06,24957.06,24961.69,5392.0
2025-10-03T01:30:00Z,24961.69,24981.06,24959.69,24980.06,4446.0
2025-10-03T02:00:00Z,24980.06,24980.94,24965.56,24975.94,4217.0
2025-10-03T02:30:00Z,24975.94,24983.56,24972.06,24977.19,3159.0
2025-10-03T03:00:00Z,24977.19,24981.69,24975.19,24976.31,2259.0
2025-10-03T03:30:00Z,24976.31,24994.19,24974.81,24989.56,2534.0
2025-10-03T04:00:00Z,24989.56,24995.94,24985.81,24987.81,1944.0
2025-10-03T04:30:00Z,24987.81,24994.56,24986.81,24993.31,1822.0
2025-10-03T05:00:00Z,24993.31,25006.81,24992.19,25006.31,3196.0
2025-10-03T05:30:00Z,25006.31,25011.06,24990.56,24990.56,2660.0
2025-10-03T06:00:00Z,24990.56,25001.44,24975.19,25000.06,5212.0
2025-10-03T06:30:00Z,25000.06,25010.94,24995.94,25002.69,4608.0
2025-10-03T07:00:00Z,25002.69,25012.56,24994.69,24997.19,7807.0
2025-10-03T07:30:00Z,24997.19,25005.56,24992.06,25001.19,5707.0
2025-10-03T08:00:00Z,25001.19,25005.19,24992.81,24999.06,7958.0
2025-10-03T08:30:00Z,24999.06,25002.44,24992.56,25002.19,4828.0
2025-10-03T09:00:00Z,25002.19,25005.69,24991.44,24995.69,4349.0
2025-10-03T09:30:00Z,24995.69,25012.19,24993.81,25011.69,3909.0
